gt_area_px,dice,fg_iou,miou
179.0,49.79253112033195,33.14917127071823,66.45386570559616
174.0,43.24324324324324,27.586206896551722,63.6674251846308
177.0,0.0,0.0,49.82362085459184
150.0,0.0,0.0,49.85052614795919
147.0,0.0,0.0,49.853515625
169.0,0.0,0.0,49.83159279336735
98.0,94.0,88.67924528301887,94.32764228928707
129.0,87.02290076335878,77.02702702702703,88.47955562129985
161.0,93.96825396825396,88.62275449101796,94.29238787955391
187.0,97.06666666666666,94.30051813471503,97.1392577471991
198.0,96.67519181585678,93.56435643564357,96.76917483694277
198.0,95.33678756476684,91.0891089108911,95.52655157498468
183.0,92.83667621776505,86.63101604278076,93.29051501943093
163.0,89.50617283950618,81.00558659217877,90.46881436302789
143.0,85.49618320610686,74.66666666666667,87.29538191115373
121.0,82.66666666666667,70.45454545454545,85.18833735998244
139.0,61.386138613861384,44.285714285714285,72.06503457830432
94.0,95.74468085106383,91.83673469387756,95.91038108331222
130.0,81.81818181818183,69.23076923076923,84.56344590306514
164.0,83.65650969529086,71.9047619047619,85.89341043763832
191.0,95.83333333333334,92.0,95.98399743959034
202.0,95.52238805970148,91.42857142857143,95.69627995244193
202.0,95.67430025445293,91.70731707317074,95.83665445560594
196.0,92.26932668329178,85.64814814814815,92.7930684930695
172.0,93.37175792507205,87.56756756756758,93.7607902219811
152.0,84.98168498168498,73.88535031847134,86.90172430026644
129.0,81.85654008438819,69.28571428571428,84.59992497568128
149.0,68.99563318777294,52.666666666666664,76.26247080663514
113.0,90.82568807339449,83.19327731092437,91.57666940810311
139.0,89.45454545454545,80.92105263157895,90.43155702323958
164.0,90.64327485380117,82.88770053475936,91.41186370173725
197.0,94.35897435897435,89.32038834951457,94.63819065419399
206.0,95.58823529411765,91.54929577464789,95.75664104472375
208.0,95.56650246305419,91.50943396226415,95.73671049879844
205.0,90.95127610208816,83.40425531914893,91.66311205333197
179.0,94.05405405405406,88.77551020408163,94.36575598200562
164.0,82.06896551724138,69.5906432748538,84.74338084992465
161.0,64.6525679758308,47.767857142857146,73.76708980892084
197.0,71.7948717948718,56.00000000000001,77.91211249600511
140.0,86.4,76.05633802816901,87.99421519128352
142.0,90.14084507042254,82.05128205128204,90.99766787986097
165.0,85.9504132231405,75.36231884057972,87.63017981213312
195.0,94.05684754521964,88.78048780487805,94.36724114210779
206.0,95.14563106796116,90.74074074074075,95.3503623671691
210.0,96.3680387409201,92.99065420560748,96.48032019962828
208.0,91.03139013452915,83.53909465020575,91.72952571343258
191.0,92.96482412060301,86.85446009389672,93.399225006041
196.0,80.59701492537313,67.5,83.68505325632981
203.0,73.30097087378641,57.8544061302682,78.81725803764785
202.0,71.51898734177216,55.66502463054187,77.74262557256675
156.0,68.9873417721519,52.65700483091788,76.23063355972562
152.0,92.41379310344827,85.8974358974359,92.92673641320776
174.0,80.0982800982801,66.80327868852459,83.32066039878812
201.0,94.20654911838791,89.04761904761904,94.50080446269608
222.0,94.41860465116278,89.42731277533039,94.68964342066302
221.0,95.30516431924883,91.03139013452915,95.49568426142943
226.0,92.20779220779221,85.54216867469879,92.7350576776212
219.0,91.54013015184381,84.39999999999999,92.16097268087663
216.0,79.67479674796748,66.21621621621621,83.03315158289273
208.0,79.83706720977597,66.44067796610169,83.12129936720451
203.0,71.01827676240208,55.06072874493927,77.41945310148641
160.0,81.88405797101449,69.32515337423312,84.61263960783646
158.0,91.46757679180887,84.27672955974843,92.11338576224902
174.0,94.76744186046511,90.05524861878453,95.00962898817578
206.0,93.33333333333333,87.5,93.72299297817432
228.0,93.82151029748283,88.36206896551724,94.15401881367055
223.0,96.78899082568807,93.77777777777779,96.87487908202408
230.0,90.57377049180327,82.77153558052434,91.33972635296861
221.0,89.7119341563786,81.34328358208955,90.62159975573512
214.0,90.73634204275535,83.04347826086956,91.48272742692373
207.0,78.95791583166333,65.23178807947019,82.51084992120532
203.0,67.56756756756756,51.02040816326531,75.39032635691187
159.0,78.343949044586,64.3979057591623,82.13102488325725
152.0,94.11764705882352,88.88888888888889,94.42745803357315
176.0,86.57534246575342,76.32850241545893,88.11526884138135
199.0,95.52238805970148,91.42857142857143,95.69627995244193
218.0,95.39170506912443,91.18942731277532,95.5747012486949
222.0,96.31336405529954,92.88888888888889,96.42843387747024
225.0,91.47609147609148,84.2911877394636,92.10455775795343
218.0,89.44099378881988,80.89887640449437,90.39839736958106
215.0,85.42199488491049,74.55357142857143,87.21979597243926
213.0,74.3099787685775,59.12162162162162,79.43981323076241
212.0,56.455142231947484,39.329268292682926,69.4658210306702
170.0,41.1214953271028,25.882352941176475,62.8155082347309
190.0,19.90521327014218,11.052631578947368,55.3578380704028
208.0,88.35978835978835,79.14691943127961,89.52946763421447
225.0,42.10526315789473,26.666666666666668,63.16871524729295
230.0,62.68656716417911,45.65217391304348,72.70126420482914
229.0,64.49704142011834,47.59825327510917,73.67928722237093
227.0,45.051194539249146,29.074889867841406,64.37679835639128
230.0,0.0,0.0,49.77080676020408
227.0,0.0,0.0,49.7737962372449
218.0,0.0,0.0,49.78276466836735
198.0,60.62717770034843,43.5,71.63720078260695
